ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Tenen_Palian-1_animal-1,,Tenen_Palian,1_animal,ʔay,ʔay,ʔ a j,,DunnKruspeBurenhult2013,,false,^ ʔ a y $,default
Tenen_Palian-2_back-1,,Tenen_Palian,2_back,kaʁɔʔ,kaʁɔʔ,k a ʁ ɔ ʔ,,DunnKruspeBurenhult2013,,false,^ k a ʁ ɔ ʔ $,default
Tenen_Palian-3_bad-1,,Tenen_Palian,3_bad,gbaʔ,gbaʔ,g b a ʔ,,DunnKruspeBurenhult2013,,false,^ g b a ʔ $,default
Tenen_Palian-4_belly-1,,Tenen_Palian,4_belly,ʔɛc,ʔɛc,ʔ ɛ c,,DunnKruspeBurenhult2013,,false,^ ʔ ɛ c $,default
Tenen_Palian-5_big-1,,Tenen_Palian,5_big,caw,caw,c a w,,DunnKruspeBurenhult2013,,false,^ c a w $,default
Tenen_Paborn-1_animal-1,,Tenen_Paborn,1_animal,bsiŋ,bsiŋ,b s i ŋ,,DunnKruspeBurenhult2013,,false,^ bs i ŋ $,default
Tenen_Paborn-2_back-1,,Tenen_Paborn,2_back,kaʁɔʔ,kaʁɔʔ,k a ʁ ɔ ʔ,,DunnKruspeBurenhult2013,,false,^ k a ʁ ɔ ʔ $,default
Tenen_Paborn-3_bad-1,,Tenen_Paborn,3_bad,baʔ,baʔ,b a ʔ,,DunnKruspeBurenhult2013,,false,^ b a ʔ $,default
Tenen_Paborn-4_belly-1,,Tenen_Paborn,4_belly,ʔec,ʔec,ʔ e c,,DunnKruspeBurenhult2013,,false,^ ʔ e c $,default
Tenen_Paborn-5_big-1,,Tenen_Paborn,5_big,ʔahaw,ʔahaw,ʔ a h a w,,DunnKruspeBurenhult2013,,false,^ ʔ a h a w $,default
Maniq-1_animal-1,,Maniq,1_animal,ʔay,ʔay,ʔ a j,,DunnKruspeBurenhult2013,,false,^ ʔ a y $,default
Maniq-2_back-1,,Maniq,2_back,kaʔɔʔ,kaʔɔʔ,k a ʔ ɔ ʔ,,DunnKruspeBurenhult2013,,false,^ k a ʔ ɔ ʔ $,default
Maniq-3_bad-1,,Maniq,3_bad,ɡəbaʔ,ɡəbaʔ,g ə b a ʔ,,DunnKruspeBurenhult2013,,false,^ ɡ ə b a ʔ $,default
Maniq-4_belly-1,,Maniq,4_belly,cɨŋ,cɨŋ,c ɨ ŋ,,DunnKruspeBurenhult2013,,false,^ c ɨ ŋ $,default
Maniq-5_big-1,,Maniq,5_big,ʔəhaw,ʔəhaw,ʔ ə h a w,,DunnKruspeBurenhult2013,,false,^ ʔ ə h a w $,default
Kensiw_Perak-1_animal-1,,Kensiw_Perak,1_animal,hapɔʔ,hapɔʔ,h a p ɔ ʔ,,DunnKruspeBurenhult2013,,false,^ h a p ɔ ʔ $,default
Kensiw_Perak-2_back-1,,Kensiw_Perak,2_back,kyɔʔ,kyɔʔ,k j ɔ ʔ,,DunnKruspeBurenhult2013,,false,^ k y ɔ ʔ $,default
Kensiw_Perak-3_bad-1,,Kensiw_Perak,3_bad,mənkec,mənkec,m ə n k e c,,DunnKruspeBurenhult2013,,false,^ m ə n k e c $,default
Kensiw_Perak-4_belly-1,,Kensiw_Perak,4_belly,cɘŋ,cɘŋ,c ɘ ŋ,,DunnKruspeBurenhult2013,,false,^ c ɘ ŋ $,default
Kensiw_Perak-5_big-1,,Kensiw_Perak,5_big,tbɘʔ,tbɘʔ,t b ɘ ʔ,,DunnKruspeBurenhult2013,,false,^ t b ɘ ʔ $,default
Kensiw_Kedah-1_animal-1,,Kensiw_Kedah,1_animal,ʔay,ʔay,ʔ a j,,DunnKruspeBurenhult2013,,false,^ ʔ a y $,default
Kensiw_Kedah-2_back-1,,Kensiw_Kedah,2_back,kyɔʔ,kyɔʔ,k j ɔ ʔ,,DunnKruspeBurenhult2013,,false,^ k y ɔ ʔ $,default
Kensiw_Kedah-3_bad-1,,Kensiw_Kedah,3_bad,jahat,jahat,j a h a t,,DunnKruspeBurenhult2013,,true,^ j a h a t $,default
